"coefficients.Grp1" "coefficients.Grp2vs1" "df.residual" "sigma" "stdev.unscaled.Grp1" "stdev.unscaled.Grp2vs1" "Amean" "s2.post" "t.Grp1" "t.Grp2vs1" "df.total" "p.value.Grp1" "p.value.Grp2vs1" "lods.Grp1" "lods.Grp2vs1" "F" "F.p.value"
"27" 0.00691584592858331 0.00326545529541443 4 0.171851267021164 0.577350269189626 0.816496580927726 0.00854857357629051 0.0480941562363535 0.0546210169758637 0.018236572484671 7.44652661009474 0.957877177589623 0.985929210714549 -4.77373107804404 -7.35384430174747 0.00472472639224222 0.995289398701121
"28" 0.286665595776183 -0.440307611569578 4 0.268798389396413 0.577350269189626 0.816496580927726 0.0665117899913934 0.0710416153147456 1.86285815633408 -2.02323071195011 7.44652661009474 0.102240912614565 0.0803033756817848 -4.34934551972204 -5.51325448949206 2.23354365642109 0.173828116731483
"29" -0.131154173198965 0.271156359948304 4 0.529827063587813 0.577350269189626 0.816496580927726 0.00442400677518674 0.183020879787058 -0.530997433508168 0.776274116137795 7.44652661009474 0.610885850069708 0.461528172943485 -4.72759172133628 -7.02676617071774 0.301621564858496 0.748243710328741
"30" -0.00970473439003722 0.00585168363642607 4 0.578301020806739 0.577350269189626 0.816496580927726 -0.0067788925718242 0.211874790432171 -0.036517802711391 0.0155699359159258 7.44652661009474 0.971829295170702 0.987986502334505 -4.77401268527784 -7.35389522248815 0.000771879486950891 0.99922849827279
"31" 0.0932744515349958 0.295292108429703 4 0.562089409089349 0.577350269189626 0.816496580927726 0.240920505749847 0.201943950015572 0.359507461070118 0.804789028091415 7.44652661009474 0.729195699041611 0.445872820930523 -4.75249038490709 -7.00327991515749 1.18610209530645 0.357133090771034
"32" -0.0541536979311408 0.327781567729214 4 0.292763641866118 0.577350269189626 0.816496580927726 0.109737085933466 0.0782707445779715 -0.335265613939156 1.43492904027148 7.44652661009474 0.746672937697632 0.191942980646585 -4.75528885237059 -6.32770111491759 1.49107117638969 0.285350838721991
"33" -0.00195478347255266 0.253231777781765 4 0.374637765001503 0.577350269189626 0.816496580927726 0.12466110541833 0.107622901806569 -0.0103206473090012 0.94539104585085 7.44652661009474 0.99203655952477 0.3741187000086 -4.77422218520127 -6.87735808036964 0.880072196357225 0.453842813542626
"34" -0.0359038193736217 0.182218900824019 4 0.280357288749721 0.577350269189626 0.816496580927726 0.0552056310383881 0.0744513313046858 -0.227910872509086 0.817904915199867 7.44652661009474 0.825848020642397 0.438796140512967 -4.7654225173699 -6.99223820360879 0.457289082163565 0.649655203565893
"35" -0.0152459999119129 0.0135116082926082 4 0.434005074301534 0.577350269189626 0.816496580927726 -0.00849019576560883 0.133410468046689 -0.0722972180717129 0.0453062087808838 7.44652661009474 0.944269203391064 0.965054458055452 -4.77334833715153 -7.3528728388659 0.00264726558999213 0.99735717350722
"36" 0.0530226942197652 0.00204252602895433 4 0.110855901240722 0.577350269189626 0.816496580927726 0.0540439572342424 0.0388314070165977 0.466048221955162 0.0126946773040717 7.44652661009474 0.654507943397196 0.990204852482814 -4.7380466228915 -7.35394112701779 0.22572905667048 0.803200406318892
"37" 0.214330605961493 -0.213033462623118 4 0.339059297699772 0.577350269189626 0.816496580927726 0.107813874649934 0.0939831210399302 1.21093236691175 -0.851076353858627 7.44652661009474 0.262947903860219 0.421249471891595 -4.55967511217673 -6.96365165824078 0.733205453133592 0.512077355194155
"38" 0.630584144803265 -0.780504191307951 4 0.364836038359131 0.577350269189626 0.816496580927726 0.240332049149289 0.103729478491645 3.39119354523227 -2.96804015223829 7.44652661009474 0.0105512601035611 0.0194349183500428 -3.9219037675505 -4.07693447085338 6.07511562957106 0.0272502989393473
"39" -0.179475000961703 -0.00467157394428509 4 0.108718067028319 0.577350269189626 0.816496580927726 -0.181810787933845 0.0385792557701992 -1.58266015593573 -0.0291294264983833 7.44652661009474 0.15494979832176 0.977526804939364 -4.44139097050536 -7.35355288050615 2.57085974183899 0.141596731303144
"40" 0.00704393546727878 -0.163775744474103 4 0.186364026047082 0.577350269189626 0.816496580927726 -0.0748439367697726 0.0508867023453814 0.0540846273847919 -0.8891869042737 7.44652661009474 0.958290372892205 0.401713139177877 -4.77374102839321 -6.9296609881933 0.725567069006177 0.515358535494501
"41" 0.260568318766369 -0.40005978336302 4 0.324627627455147 0.577350269189626 0.816496580927726 0.0605384270848591 0.0888381124467852 1.51419768181333 -1.64388284649739 7.44652661009474 0.171205397377747 0.141625557543693 -4.46374459693647 -6.05259314230139 1.47493651712337 0.288662490081723
"42" 0.122338796578265 -0.0686579482816129 4 0.128168558293168 0.577350269189626 0.816496580927726 0.0880098224374581 0.0410542680693986 1.04579286522377 -0.415008788600565 7.44652661009474 0.32841187069709 0.689832968473446 -4.608172410644 -7.25785604973116 0.652127615278451 0.548308390182451
"43" -0.264271497029167 0.612661639419014 4 0.381611657561014 0.577350269189626 0.816496580927726 0.0420593226803407 0.110455901672033 -1.3772617608163 2.25772922970555 7.44652661009474 0.208405878054582 0.0563072516415297 -4.50785767301786 -5.1632568679659 2.59671659769091 0.139451784305211
"44" -0.265209817686157 -0.0288966212209659 4 0.0750299089271707 0.577350269189626 0.816496580927726 -0.279658128296639 0.0352541453186429 -2.44649948779358 -0.188489689737853 7.44652661009474 0.0423188808563234 0.855527518713026 -4.16580581800815 -7.33401121767802 6.6730384492182 0.0218570548622575
"45" 0.0477663496887727 0.0767849402619621 4 0.215040168353592 0.577350269189626 0.816496580927726 0.0861588198197538 0.0570698394796579 0.346321421627424 0.393657341079918 7.44652661009474 0.738681858116838 0.704864066079282 -4.75403548666891 -7.26739867276275 0.467707150218765 0.643662692056461
"46" 0.294623492111657 -0.133597437520567 4 0.406937672109852 0.577350269189626 0.816496580927726 0.227824773351373 0.121183486674494 1.46590652603183 -0.47002616639363 7.44652661009474 0.183585008939323 0.651792232895856 -4.47940982454962 -7.23106146215404 1.39539299604465 0.305720844761868
"47" 0.180014297561256 -0.239168712693343 4 0.219123855320786 0.577350269189626 0.816496580927726 0.0604299412145842 0.058022224427937 1.29440577003463 -1.21605385332304 7.44652661009474 0.234218800824625 0.261103590024872 -4.53397132582038 -6.59237996727435 0.928206196248592 0.436601714984389
"48" -0.159039256323691 0.0230007400482872 4 0.265861027791793 0.577350269189626 0.816496580927726 -0.147538886299547 0.0701980069449222 -1.03968690187954 0.106322467800766 7.44652661009474 0.331061470756653 0.918134544680829 -4.60989414484733 -7.34765148075425 0.935923216383584 0.433915324758201
"49" 0.341992205003336 -0.355523522714323 4 0.497318943672568 0.577350269189626 0.816496580927726 0.164230443646175 0.165084686271429 1.45788557990656 -1.07166877183711 7.44652661009474 0.185717331758044 0.317368094845627 -4.48200161104458 -6.75089088723358 1.06437884234856 0.39212754360022
"50" 0.386806158385118 -0.35329239507817 4 0.217872240181486 0.577350269189626 0.816496580927726 0.210159960846034 0.0577284225213116 2.78842624799979 -1.8008812375369 7.44652661009474 0.0253431065360443 0.112182097540665 -4.06895952858504 -5.83456107616935 3.91684468183756 0.0688156944415612
"51" -0.101930656560798 0.153748700344461 4 0.373698806897973 0.577350269189626 0.816496580927726 -0.0250563063885671 0.107245460497274 -0.539108264760073 0.574999707371791 7.44652661009474 0.605549118965603 0.582241568243499 -4.72620179932961 -7.17131611834409 0.182874431437775 0.836502991547117
"52" -0.00748432137445139 -0.158616338887231 4 0.157838762603895 0.577350269189626 0.816496580927726 -0.0867924908180667 0.0456125788576128 -0.0606974912889536 -0.909601645612117 7.44652661009474 0.95319729704226 0.391522480546372 -4.77361150893928 -6.91095886348009 0.909138830719347 0.44333034427647
"53" -0.069990505303976 -0.112520938362491 4 0.271876665444429 0.577350269189626 0.816496580927726 -0.126250974485222 0.0719356412993274 -0.451988824036604 -0.513815161309381 7.44652661009474 0.664150461642606 0.622274241620259 -4.74014845864201 -7.207496532243 0.796735051188344 0.485788402924346
"54" -0.245783044503443 0.286462415913604 4 0.67497790517613 0.577350269189626 0.816496580927726 -0.102551836546641 0.276959148901038 -0.808918352918952 0.66666157166149 7.44652661009474 0.443636379172333 0.525100004183068 -4.67025667252209 -7.11021866011975 0.336136844386484 0.724829266249527
"55" 0.505858801811494 -0.375798305206452 4 0.397926091719109 0.577350269189626 0.816496580927726 0.317959649208267 0.117287391278014 2.55837542659786 -1.34392422779216 7.44652661009474 0.0357526162938307 0.218478285433351 -4.13309635413372 -6.44100478739442 3.48897938441636 0.0852859846695788
"56" 0.129069862404501 -0.0347108702359527 4 0.282688656153129 0.577350269189626 0.816496580927726 0.111714427286525 0.0751564476797688 0.815459416481029 -0.155070079373457 7.44652661009474 0.440109656158568 0.880886293020604 -4.66868709766671 -7.34047088864399 0.510188737760065 0.619940880705357
"57" -0.0845922633465794 0.162723991387685 4 0.0251503558104724 0.577350269189626 0.816496580927726 -0.00323026765273675 0.032569969407983 -0.811862715626656 1.10430373879017 7.44652661009474 0.442046461129805 0.303862524095884 -4.66955127920002 -6.71630278334447 0.610704501070373 0.568075897752871
"58" 0.142942186077838 -0.310895770380005 4 0.196749631441178 0.577350269189626 0.816496580927726 -0.0125056991121648 0.0530240033857716 1.07518894362128 -1.65357609765295 7.44652661009474 0.315888697722349 0.139615933422626 -4.59980591117906 -6.03938587363691 1.37600535421969 0.310071085777946
"59" -0.145742616172669 0.0428991430064709 4 0.327078779289511 0.577350269189626 0.816496580927726 -0.124293044669433 0.0896961937714087 -0.842869194434687 0.175431363474095 7.44652661009474 0.425543886161846 0.865416456471906 -4.6620121096312 -7.3366836403005 0.532090975167149 0.608143612333084
"60" -0.274214729410606 0.28947425013358 4 0.387357148432744 0.577350269189626 0.816496580927726 -0.129477604343815 0.11282914411744 -1.41397183771768 1.05546763417144 7.44652661009474 0.197787789769403 0.324247776917054 -4.49613197045409 -6.76777986733509 1.00275382821194 0.411505723103129
"61" 0.122980669123175 -0.0649143030748641 4 0.166526366368782 0.577350269189626 0.816496580927726 0.0905235175857433 0.0471262809435442 0.981218877733219 -0.366230444746765 7.44652661009474 0.357283342897368 0.724378274507384 -4.62608452160361 -7.27894624244988 0.588714433020864 0.578937509550633
"62" 0.0101963693747488 -0.136063242876665 4 0.263381796949843 0.577350269189626 0.816496580927726 -0.0578352520635838 0.0694931869918441 0.0669938710046872 -0.632142999072834 7.44652661009474 0.94835011975104 0.546206014317117 -4.77347434302164 -7.13417969504332 0.34420142068269 0.719492913706568
"63" 0.114705176759088 -0.0692430056461903 4 0.314366500980867 0.577350269189626 0.816496580927726 0.0800836739359925 0.0853160410642343 0.680186955014613 -0.290339545975461 7.44652661009474 0.51696946810445 0.779476608023684 -4.69919389274677 -7.30668397892647 0.267665137547282 0.77222329927815
"64" 0.126437169081035 0.274463197062585 4 0.519117519647231 0.577350269189626 0.816496580927726 0.263668767612328 0.176986539916353 0.52055338075921 0.79902363884636 7.44652661009474 0.617794836001032 0.449008349739773 -4.72935426816213 -7.00808616656988 1.49763474710702 0.284017457507937
"65" 0.00984468272737933 -0.434399774541074 4 0.136661353449416 0.577350269189626 0.816496580927726 -0.207355204543158 0.0422624266160306 0.0829440308142229 -2.58796265984948 7.44652661009474 0.936081983401795 0.0341974293310949 -4.77306648215605 -4.65982668646492 6.40086093735557 0.024126197943994
"66" 0.121870757238054 -0.163898638227292 4 0.272060491395219 0.577350269189626 0.816496580927726 0.0399214381244077 0.0719893521206333 0.786730531131711 -0.748146833566235 7.44652661009474 0.455744490512215 0.477331117584363 -4.67551223399318 -7.04922609380615 0.346276715111435 0.718127755173757
"67" -0.0290634947464118 0.0957306171192024 4 0.229664332232344 0.577350269189626 0.816496580927726 0.0188018138131894 0.0605632434972417 -0.204552079669015 0.476422128534168 7.44652661009474 0.843401456918018 0.647437490294468 -4.76712924618953 -7.22774229528504 0.13100004954121 0.879195361088417
"68" 0.108581139435126 -0.133067591061338 4 0.231236794611643 0.577350269189626 0.816496580927726 0.0420473439044565 0.0609525523498045 0.761761596027714 -0.660118609710167 7.44652661009474 0.469637330704152 0.529061525368852 -4.68129715703818 -7.11484758791405 0.304895767526775 0.745981749584689
"69" -0.145822774461723 0.0482698859835551 4 0.103825878678587 0.577350269189626 0.816496580927726 -0.121687831469945 0.0380207107897334 -1.29531641296255 0.303187845371329 7.44652661009474 0.233920751491109 0.770042942099685 -4.53368731419856 -7.30242696905884 1.21437160021979 0.349579292955838
"70" 0.0499133385963848 0.0504042578390137 4 0.286397752375826 0.577350269189626 0.816496580927726 0.0751154675158917 0.0762902897292427 0.312998758628176 0.223500357380837 7.44652661009474 0.762867013401325 0.829154657780481 -4.75769571729752 -7.32591020942231 0.246852415339571 0.787403960752581
"71" 0.0546263775007721 0.0611092646862224 4 0.136776249291701 0.577350269189626 0.816496580927726 0.0851810098438833 0.0422793025880505 0.460149677043888 0.363989436590602 7.44652661009474 0.658545047168253 0.725982635754684 -4.73893553854926 -7.27985428746704 0.581092129790313 0.582763822772761
"72" -0.215669540505737 0.28281126573184 4 0.402616856045358 0.577350269189626 0.816496580927726 -0.0742639076398171 0.119304524095837 -1.08148620485551 1.00279896880627 7.44652661009474 0.313255877422224 0.347425044504866 -4.59799735107266 -6.82135588315267 0.641484834983811 0.553302822026341
"73" 0.0656262425984762 0.0678797733726245 4 0.376047806417288 0.577350269189626 0.816496580927726 0.0995661292847884 0.108191487834045 0.345574445945167 0.252749012010127 7.44652661009474 0.739220704818675 0.807298249333085 -4.75412138212145 -7.31810170943877 0.306826264169913 0.74465214341377
"74" -0.457886591276128 0.539504123518815 4 0.680205367004609 0.577350269189626 0.816496580927726 -0.18813452951672 0.280764503637199 -1.49674374938192 1.2470081671919 7.44652661009474 0.175590154719851 0.250186042348508 -4.46941784511149 -6.55663039727822 1.15570994145 0.365486583008742
"75" -0.0757093498184101 -0.119497968451441 4 0.599095660296547 0.577350269189626 0.816496580927726 -0.13545833404413 0.225026446661721 -0.276435212344547 -0.308524296261047 7.44652661009474 0.789730164517727 0.766136724111106 -4.76130389067409 -7.3006059989611 0.292217670898483 0.754788889148365
"76" 0.177763472287435 -0.285818836525717 4 0.242354834826234 0.577350269189626 0.816496580927726 0.0348540540245767 0.0637809372100674 1.21915157460206 -1.38608871687409 7.44652661009474 0.259993322730691 0.205807973667803 -4.55717510213323 -6.38905037203737 1.01776053426013 0.406676909441286
"77" -0.244839074121309 -0.0756246113629828 4 0.629612414208018 0.577350269189626 0.816496580927726 -0.282651379802801 0.245168015423651 -0.856464665048141 -0.187058255393324 7.44652661009474 0.418446825906268 0.856610222963298 -4.65864382663726 -7.33431343852503 0.995091951429963 0.413999193688897
"78" 0.248321694562752 -0.423783074333021 4 0.224670404525108 0.577350269189626 0.816496580927726 0.0364301573962412 0.0593444659656192 1.76557096253534 -2.13058626877729 7.44652661009474 0.118251266656334 0.0682663950968491 -4.38127693874679 -5.35414377746427 2.33678974805242 0.163054835996137
"79" 0.0554216773283924 0.665534429001406 4 0.460277213497998 0.577350269189626 0.816496580927726 0.388188891829096 0.146030960781732 0.251198951061231 2.13301389850195 7.44652661009474 0.808452178756635 0.0680159168488468 -4.76354195739035 -5.35052186188175 5.37060018067267 0.0359771369259039
"80" -0.0112160052221988 -0.0534243196430458 4 0.141871885227469 0.577350269189626 0.816496580927726 -0.0379281650437217 0.0430420149354506 -0.0936380871426398 -0.315383038322685 7.44652661009474 0.927866679185441 0.761126790544178 -4.77274458815039 -7.29822011297631 0.149998915418469 0.863245468614963
"81" -0.074610515517455 0.0212111013110807 4 0.0962513317616866 0.577350269189626 0.816496580927726 -0.0640049648619146 0.0372066430790625 -0.669962391295674 0.13467860327586 7.44652661009474 0.52310847837933 0.896434509028735 -4.70132416979159 -7.34379889542423 0.339384009146268 0.722674590201413
"82" -0.0112043314086631 0.311808952345443 4 0.159408909330245 0.577350269189626 0.816496580927726 0.144700144764058 0.0458801534838038 -0.0906012401809899 1.78287862626354 7.44652661009474 0.930198720700926 0.115238448610099 -4.7728399474759 -5.85998091478152 2.95842542907372 0.113352415662064
"83" -0.0885616846365448 0.231831835273119 4 0.256420634110832 0.577350269189626 0.816496580927726 0.0273542330000149 0.0675494999247372 -0.590194866114641 1.09246525553646 7.44652661009474 0.572528580223804 0.308707521217654 -4.7170301989799 -6.72893653462322 0.62997153377964 0.55877094089546
"84" -0.0474744080482887 0.0139592812158036 4 0.227425929395172 0.577350269189626 0.816496580927726 -0.0404947674403869 0.0600136438290776 -0.335656597129952 0.0697884716802304 7.44652661009474 0.746389765957076 0.946199466283353 -4.75524518553418 -7.35128190705787 0.0844078845408332 0.919922986274577
"85" 0.297400760628045 -0.253903106714823 4 0.369469072235556 0.577350269189626 0.816496580927726 0.170449207270634 0.105556940142507 1.58547466281241 -0.957128499800704 7.44652661009474 0.154312771694278 0.368538752762857 -4.44046917301332 -6.86611642160938 1.28375156852973 0.331881519932467
"86" -0.151228791320376 -0.393651455800565 4 0.445980270324849 0.577350269189626 0.816496580927726 -0.348054519220659 0.139071092147735 -0.702387341156757 -1.29282296714646 7.44652661009474 0.50379670134427 0.234737619730704 -4.69448010994824 -6.50265142066042 3.44893348526142 0.087072501431665
"87" 0.0188316037042941 0.321892893044003 4 0.741566071699444 0.577350269189626 0.816496580927726 0.179778050226295 0.327627102516845 0.0569846680940032 0.688758715121863 7.44652661009474 0.956056558997905 0.51185782413803 -4.7736860627984 -7.09428737790451 0.533141845200986 0.607584769166596
"88" 0.0383008217263262 -0.135106495127355 4 0.400524056998095 0.577350269189626 0.816496580927726 -0.0292524258373515 0.118401653468688 0.192792366981393 -0.480886930173813 7.44652661009474 0.852275066615901 0.644406228313326 -4.7679200289868 -7.22540029386136 0.137307516787401 0.873858986665978
"89" -0.472035091662844 0.353744982647428 4 0.436471356864367 0.577350269189626 0.816496580927726 -0.29516260033913 0.134563671926002 -2.22879948345963 1.18106011532014 7.44652661009474 0.0588298583323942 0.273922967488162 -4.23203970227456 -6.63206888783706 2.63975047198013 0.135972473925309
"90" 0.401148918447656 -0.320878566452924 4 0.465337754671891 0.577350269189626 0.816496580927726 0.240709635221194 0.148547093686566 1.80274447549841 -1.01965736059907 7.44652661009474 0.111870213492879 0.339870517479206 -4.36905939704433 -6.80443136601929 1.6900073238816 0.24821939612518
"91" 0.159453520408476 -0.27939133284238 4 0.044955648014402 0.577350269189626 0.816496580927726 0.0197578539872861 0.0333158043260341 1.51310681749349 -1.87470702879823 7.44652661009474 0.171476514948614 0.10043905983513 -4.46409951983933 -5.72931023299992 1.79241525879854 0.231489499083867
"92" 0.111393967715768 -0.040507779580184 4 0.316715184627758 0.577350269189626 0.816496580927726 0.0911400779256764 0.086112230381725 0.657491104791696 -0.169064198006824 7.44652661009474 0.530657558459602 0.870247652047518 -4.7038872901936 -7.33791771856346 0.303675812969448 0.746823531682233
"93" 0.0991668328738774 -0.374459532556127 4 0.44161004918342 0.577350269189626 0.816496580927726 -0.0880629334041863 0.136987454402328 0.464073396679531 -1.23911074405553 7.44652661009474 0.655858205988382 0.252934247623479 -4.73834537091035 -6.56580745130104 0.937532545744445 0.433357741920391
"94" -0.28174034516115 0.339499180495015 4 0.382523869145844 0.577350269189626 0.816496580927726 -0.111990754913642 0.110830333036528 -1.46581901288741 1.24897872496462 7.44652661009474 0.183608155048386 0.249504258418827 -4.47943811920613 -6.55433460868554 1.11946390781917 0.375775938284827
"95" 0.185033682821276 -0.351722985771391 4 0.230301895481739 0.577350269189626 0.816496580927726 0.00917218993558009 0.0607207706656026 1.30059710439413 -1.74814617089635 7.44652661009474 0.232198810372938 0.12135975391877 -4.53203895850069 -5.9087326753662 1.53216403917123 0.277131562027977
"96" 0.161263496261392 -0.431066207409816 4 0.350217058103064 0.577350269189626 0.816496580927726 -0.0542696074435161 0.0981143252012242 0.891724066763401 -1.68547920012125 7.44652661009474 0.400436216803474 0.133187678750522 -4.64973662419954 -5.99566794048632 1.51047389818243 0.281431971835651
"97" -0.239760738099206 0.0423131873879763 4 0.285853730315491 0.577350269189626 0.816496580927726 -0.218604144405218 0.0761230614646064 -1.50515273193666 0.187829260119199 7.44652661009474 0.173465150992436 0.856027011768775 -4.46668607820735 -7.3341509387158 1.90094982308207 0.21528907153561
